$ LEGW 2011 2017-11-13 by 1_CWMS_weather_station_read_plot_v3.py<6 hours of missing data was deleted >=6 hours missing data filled with LWS_2011_2015_met.csv,,,,,,
CWMS paths:, LEGW.Temp-Air.Inst.0.0.USBR-RAW, LEGW.Temp-DewPoint.Inst.0.0.USBR-RAW, LEGW.Speed-Wind.Inst.0.0.USBR-RAW, LEGW.Dir-Wind.Inst.0.0.USBR-RAW, LWS.%-CloudCover.Inst.1Hour.0.METAR-COMPUTED-REV,LMNA.Pres-Air.Inst.1Hour.0.GOES-REV; fill with linTrend of LMNW
1160.375000,12.92,6.54,5.44,3.08,10,741.299
1160.416670,14.13,6.31,4.63,3.02,10,741.2
1160.458330,15.82,6.83,4.91,3.71,10,741.2
1160.500000,16.28,7.67,3.42,3.33,10,740.803
1160.541670,17.16,8.46,6.45,3.63,10,740.506
1160.583330,17.18,8.65,4.9,3.53,10,740.506
1160.625000,17.78,8.42,3.26,3.67,10,739.415
1160.666670,16.06,9.23,1.01,2.1,7.5,739.117
1160.708330,15.92,9.72,3.31,2.18,7.5,739.117
1160.750000,13.84,9.82,3.96,2.38,10,737.531
1160.791670,13.37,10.63,3.35,2.23,10,736.737
1160.833330,13.58,10.43,4.86,2.48,10,736.737
1160.875000,14.49,9.76,4.68,2.6,7.5,735.15
1160.916670,11.68,10.87,5.91,4.96,10,735.646
1160.958330,13.18,10.55,1.64,2.44,10,735.646
1161.000000,12.43,10.87,3.84,2.92,10,736.836
1161.041670,11.29,9.48,3.94,2.97,10,737.332
1161.083330,11.29,9.48,3.94,2.97,10,737.332
1161.125000,10.78,6.9,3.95,3.24,7.5,738.522
1161.166670,11.8,5.09,3.29,3.21,10,738.721
1161.208330,12.75,4.15,2.06,2.12,10,738.721
1161.250000,11.91,4.02,5.47,3.8,4.4,739.712
1161.291670,8.46,4.5,3.26,2.9,5.95,739.613
1161.333330,12.28,4.58,4.18,3.56,5.95,739.613
1161.375000,12.95,5.21,4.73,3.52,7.5,740.208
1161.416670,16.36,4.37,3.75,3.53,4.4,740.208
1161.458330,15.2,2.87,7.3,4.11,4.4,740.208
1161.500000,15.4,4.47,3.63,3.07,7.5,739.911
1161.541670,16.27,3.16,6.51,3.63,7.5,739.613
1161.583330,14.99,3.48,11.41,4.23,7.5,739.613
1161.625000,13.77,4.24,11.49,3.94,10,740.406
1161.666670,12.29,4.28,10.79,3.98,10,741.497
1161.708330,11.78,3.83,10.22,4.11,10,741.497
1161.750000,11.62,4.09,7.9,3.96,10,743.481
1161.791670,11.18,4.3,6.95,3.95,10,744.472
1161.833330,11.08,3.97,9.69,3.95,10,744.472
1161.875000,10.61,4.31,7.75,4.05,2,746.059
1161.916670,10.15,4.6,6.88,3.91,10,746.753
1161.958330,8.73,4.52,4.26,3.16,10,746.753
1162.000000,9.41,4.28,6.01,3.89,10,747.745
1162.041670,9.58,4.28,8.65,4.13,10,748.638
1162.083330,9.92,4.46,7.4,3.95,10,748.638
1162.125000,9.31,4.37,3.04,3.08,10,749.53
1162.166670,6.91,4.08,2.33,3.33,10,750.026
1162.208330,6.2,3.58,2.43,3.23,10,750.026
1162.250000,5.7,3.7,3.38,2.66,10,750.918
1162.291670,7.03,4.06,2.92,3.14,10,751.514
1162.333330,9.16,4.65,4.14,3.47,10,751.514
1162.375000,11.05,5.18,4.35,3.49,7.5,752.604
1162.416670,12.59,4.77,4.47,3.73,7.5,753.199
1162.458330,14.5,4.13,3.9,3.29,7.5,753.199
1162.500000,15.37,2.61,3.83,4.23,10,753.299
1162.541670,15.9,3.12,4.77,3.71,7.5,752.902
1162.583330,16.5,2.51,4.81,3.83,7.5,752.902
1162.625000,16.83,1,4.01,3.66,0,752.109
1162.666670,16.76,0.87,3.99,3.84,7.5,752.109
1162.708330,15.71,2.55,2.67,3.94,7.5,752.109
1162.750000,12.27,3.76,0.8,2.83,0,752.009
1162.791670,9.44,3.23,1.87,2.02,0,752.604
1162.833330,8.37,3.51,1.21,2.46,0,752.604
1162.875000,5.51,2.69,1.63,0.44,0,753.299
1162.916670,4.58,2.26,2.73,0.79,0,753.299
1162.958330,4.48,2.45,2.32,0.25,0,753.299
1163.000000,3.65,1.95,2.74,1.05,0,752.406
1163.041670,2.87,1.46,2.8,0.69,0,752.109
1163.083330,2.7,1.17,3.05,0.7,0,752.109
1163.125000,2.61,0.87,1.89,1.38,0,751.91
1163.166670,0.48,-0.89,0.97,1.96,0,751.712
1163.208330,-0.32,-0.98,1.88,1.08,0,751.712
1163.250000,-0.75,-0.82,2.04,1.39,0,750.522
1163.291670,1.3,-0.1,2.16,0.62,0,750.522
1163.333330,3.98,2.51,1.87,6.02,0,750.522
1163.375000,5.06,3.05,1.35,5.57,0,750.423
1163.416670,7.15,3.11,0.3,1.44,0,749.828
1163.458330,8.86,3.98,1.81,2.43,0,749.828
1163.500000,10.65,4.22,1.17,5.87,0,748.439
1163.541670,11.11,4.25,1.43,5.5,0,747.844
1163.583330,11.1,4.64,1.1,4.42,0,747.844
1163.625000,10.62,4.56,1.67,3.66,7.5,746.357
1163.666670,10.35,6.96,1,1.66,10,745.96
1163.708330,10.06,7.97,0.46,2.32,10,745.96
1163.750000,10.29,8.82,1.36,1.62,10,745.266
1163.791670,13.37,7.37,6.27,2.39,10,744.671
1163.833330,13.84,7.45,4.62,2.59,10,744.671
1163.875000,14.2,6.85,5.16,2.7,10,743.977
1163.916670,15.04,6.76,5.17,2.76,10,743.58
1163.958330,16.63,6.85,6.33,2.9,10,743.58
1164.000000,16.42,7.92,6.58,2.91,10,742.588
1164.041670,15.97,8.22,4.13,3.28,10,743.084
1164.083330,15.53,8.85,4.16,4.36,10,743.084
1164.125000,15.4,10.12,7.19,4.19,10,743.382
1164.166670,13.51,10.08,4.15,3.07,10,743.977
1164.208330,13.98,9.73,4.21,3.12,10,743.977
1164.250000,13.81,10.38,4.42,3.38,10,744.373
1164.291670,14.29,9.27,2.99,3.25,10,744.572
1164.333330,15.2,9.09,3.78,3.77,10,744.572
1164.375000,14.15,10.29,2.98,3.51,10,745.464
1164.416670,15.87,10.62,3.67,3.13,10,745.563
1164.458330,17.09,10.98,1.95,3.91,10,745.563
1164.500000,19.88,11.11,5.86,4.29,10,745.464
1164.541670,18.85,8.9,7.4,4.49,10,744.968
1164.583330,19.7,8.32,7.42,4.28,10,744.968
1164.625000,19.25,8.7,1.56,5.27,10,744.671
1164.666670,18.3,7.95,5.19,3.91,10,744.572
1164.708330,16.85,7.95,4.1,4,10,744.572
1164.750000,14.43,8.03,3.27,3.43,10,744.671
1164.791670,12.88,7.63,2.01,3.42,10,744.572
1164.833330,13.97,7.2,3.2,4.67,10,744.572
1164.875000,13.26,7.2,1.69,4.21,10,744.77
1164.916670,12.56,7.98,2.54,2.93,10,744.572
1164.958330,12.6,8.03,4.71,3.65,10,744.572
1165.000000,11.82,8.48,6.78,3.46,10,744.274
1165.041670,11.11,8.7,5.71,3.17,10,744.373
1165.083330,10.95,8.72,5.72,3.34,10,744.373
1165.125000,10.71,8.4,7.01,3.55,10,743.877
1165.166670,9.8,8.26,5.98,3.02,10,743.877
1165.208330,10.07,7.42,5.37,3.39,10,743.877
1165.250000,9.77,6.53,3.51,3.37,10,744.373
1165.291670,9.87,5.42,5.51,4.05,10,744.671
1165.333330,10.08,5.09,6.08,4.33,10,744.671
1165.375000,9.85,5.63,6.29,4.55,10,745.464
1165.416670,12.51,4.67,6.28,4.56,10,746.158
1165.458330,13.25,4.26,5.53,5.33,10,746.158
1165.500000,12.77,4.26,3.99,5.5,10,746.952
1165.541670,14.12,4.25,2.14,5.82,7.5,747.348
1165.583330,15.12,3.82,2.54,5.08,7.5,747.348
1165.625000,17.18,-1.31,8.23,4.93,7.5,747.646
1165.666670,15.65,-2.17,8.41,4.99,10,747.943
1165.708330,13.89,-1.91,8.34,5.46,10,747.943
1165.750000,12.61,-1.12,7.03,5.46,10,750.125
1165.791670,11.54,-0.85,4.96,5.26,2,751.018
1165.833330,9.39,-0.51,2.58,5.3,2,751.018
1165.875000,6.96,1.56,2.14,2.22,10,752.704
1165.916670,5.35,1.33,1.26,2.74,4.4,753.596
1165.958330,7.25,0.81,1.75,3.42,4.4,753.596
1166.000000,5.5,1.41,1.82,3.07,2,755.48
1166.041670,4.69,1.3,1.49,2.97,0,756.373
1166.083330,4.6,2.65,2.96,2.62,0,756.373
1166.125000,4.19,2.37,3.11,2.96,0,757.563
1166.166670,3.98,2.24,3.51,2.98,0,758.257
1166.208330,3.38,1.78,2.49,2.93,0,758.257
1166.250000,2.54,1.22,2.34,2.81,0,759.745
1166.291670,4,1.75,2.88,2.93,0,760.34
1166.333330,6.4,2.51,3.77,2.96,0,760.34
1166.375000,8.05,2.76,4.06,2.96,0,761.133
1166.416670,9.9,2.48,3.45,3.03,2,761.133
1166.458330,12.02,1.44,2.37,3.1,2,761.133
1166.500000,13.02,-0.53,1.61,3.59,0,760.637
1166.541670,13.31,-1.46,1.29,5.85,0,760.042
1166.583330,14.25,-1.19,1.8,2.57,0,760.042
1166.625000,14.55,-1.94,1.14,4.3,0,759.447
1166.666670,14.71,-2.08,1.65,2.63,0,759.05
1166.708330,14.43,-2.72,0.91,1.06,0,759.05
1166.750000,11.02,-0.23,2.08,1.23,0,758.951
1166.791670,9.04,-1.41,2.55,1.76,0,759.249
1166.833330,4.9,-1.34,2.62,0.94,0,759.249
1166.875000,5.02,-1.02,2.3,0.18,0,759.249
1166.916670,2.36,-1.38,3.4,1.07,0,759.348
1166.958330,3.48,-0.94,0.96,1.41,0,759.348
1167.000000,1.86,-0.3,1.88,1.19,0,759.15
1167.041670,0.85,-1.38,1.88,1.66,0,758.852
1167.083330,0.45,-1.66,1.09,0.97,0,758.852
1167.125000,-1.77,-1.65,0.96,1.29,0,758.257
1167.166670,-0.44,-2.27,0.88,1.72,0,758.455
1167.208330,-0.68,-1.85,1.42,0.88,0,758.455
1167.250000,-2.81,-2.29,1.76,1.22,0,758.555
1167.291670,-1.72,-2.11,0.87,1.59,0,758.356
1167.333330,3.01,0.69,0.24,3.78,0,758.356
1167.375000,6.28,1.59,0.66,2.81,0,757.96
1167.416670,8.6,1.63,0.69,4.05,0,757.166
1167.458330,11.56,0.72,0.82,4.54,0,757.166
1167.500000,13.33,1.31,1.67,5.96,0,755.282
1167.541670,15.14,0.59,2.01,5.38,0,754.29
1167.583330,15.97,-0.68,1.95,5.81,0,754.29
1167.625000,16.64,-2.02,1.52,0.55,0,752.604
1167.666670,16.97,-1.86,1.58,0.94,0,751.811
1167.708330,17.06,-1.7,0.72,2.73,0,751.811
1167.750000,13.92,-0.66,1.18,4.91,0,750.621
1167.791670,10.18,-0.21,0.97,1.81,0,750.522
1167.833330,8.82,-1.21,1.1,2,0,750.522
1167.875000,5.56,-1.48,1.51,1.78,0,750.224
1167.916670,2.02,-1.75,1.44,1.05,0,750.224
1167.958330,3.85,-1.7,1.51,1.55,0,750.224
1168.000000,2.07,-1.38,2.51,1.15,0,749.629
1168.041670,2.14,0.22,3.11,0.73,0,749.927
1168.083330,1.83,-0.93,1.42,1.74,0,749.927
1168.125000,3.5,0.63,1.56,3.12,0,749.431
1168.166670,1.03,-0.43,3.25,1.35,0,749.828
1168.208330,3.67,0.27,1.49,1.55,0,749.828
1168.250000,0.83,-0.21,1.96,1.17,0,750.125
1168.291670,4.66,1.54,1.33,3.23,0,750.224
1168.333330,5.23,2.67,3.28,0.93,0,750.224
1168.375000,8.95,3.38,1.27,0.89,0,750.423
1168.416670,12.55,2.89,0.93,3.15,0,750.026
1168.458330,13.95,2.37,0.8,0.84,0,750.026
1168.500000,14.97,1.37,1.81,4.38,0,749.233
1168.541670,15.84,0.19,1.71,5.26,0,748.836
1168.583330,16.84,-0.76,1.33,5.92,0,748.836
1168.625000,17.54,-2.01,1.74,1.41,0,747.943
1168.666670,18.07,-1.39,1.44,4.91,0,747.348
1168.708330,17.73,-0.91,0.72,3.06,0,747.348
1168.750000,13.88,0.27,0.45,3.52,0,746.853
1168.791670,9.77,0.46,0.95,2.18,0,746.853
1168.833330,10.94,1.41,1.47,2.55,0,746.853
1168.875000,9.4,1.68,1.49,2.55,0,746.853
1168.916670,10.76,2.25,2.77,2.62,0,746.853
1168.958330,10.83,2.87,3.98,2.88,0,746.853
1169.000000,11.68,2.22,3.93,3.74,0,746.853
1169.041670,11.17,3.16,3.53,3.01,0,746.753
1169.083330,10.96,3.56,3.66,3.55,0,746.753
1169.125000,10.9,3.88,1.26,3.43,10,746.357
1169.166670,10.79,5.47,1.92,3.56,10,746.555
1169.208330,9.88,6.42,3.1,2.72,10,746.555
1169.250000,9.75,6.39,5.29,3.1,10,746.456
1169.291670,10.12,6.36,3.78,3.28,10,746.257
1169.333330,10.19,6.61,3.86,3.27,10,746.257
1169.375000,11.51,6.65,4.27,3.23,10,746.753
1169.416670,13.9,7.12,5.63,3.51,10,746.357
1169.458330,16.06,6.85,6.7,3.89,10,746.357
1169.500000,16.38,6.04,9.52,4.07,10,745.96
1169.541670,18.7,0.94,11.64,4.53,4.4,746.952
1169.583330,18.22,-3.98,12.27,4.99,4.4,746.952
1169.625000,18.28,-2.93,9.41,5.05,7.5,748.439
1169.666670,17.39,-3.72,10.34,4.99,0,749.233
1169.708330,16.27,-3.97,8.91,4.92,0,749.233
1169.750000,14.15,-2.26,6.79,5.08,4.4,750.72
1169.791670,11.4,-1.22,3.66,4.56,0,751.613
1169.833330,10.43,-1.06,2.36,4.76,0,751.613
1169.875000,7.57,-0.84,0.91,4.84,0,753.001
1169.916670,4.94,-1.26,1.82,2.37,0,753.894
1169.958330,6.47,1.4,1.76,2.82,0,753.894
1170.000000,7.59,2.12,2.64,3.11,0,754.885
1170.041670,4.11,1.28,1.99,1.32,0,755.084
1170.083330,3.57,0.65,2.24,0.81,0,755.084
1170.125000,3.68,0.6,1.8,1.77,0,755.679
1170.166670,0.81,-0.04,2.36,0.99,0,756.274
1170.208330,0.31,-0.42,2.57,0.87,0,756.274
1170.250000,1.7,0.46,2.63,0.96,0,756.571
1170.291670,3.6,1.91,1.61,0.96,0,756.571
1170.333330,8.02,2.73,1.32,2.09,0,756.571
1170.375000,10.08,4.06,1.07,0.68,7.5,757.067
1170.416670,12.23,4.47,1.96,0.96,7.5,756.571
1170.458330,13.57,1.89,0.69,3.58,7.5,756.571
1170.500000,16.63,0.05,1.04,2.94,10,755.48
1170.541670,16.88,-1.51,2.3,3.18,2,754.489
1170.583330,18.73,-0.05,1.86,3.17,2,754.489
1170.625000,20,-0.14,2.57,3.24,0,753.001
1170.666670,19.42,-1.31,2.77,3.24,0,752.307
1170.708330,18.4,1.6,3.08,2.65,0,752.307
1170.750000,15.23,1.91,1.44,2.37,2,752.109
1170.791670,12.61,1.53,1.69,2.89,0,751.91
1170.833330,12.38,1.53,2.68,2.86,0,751.91
1170.875000,11.35,1.55,2.12,2.69,0,752.208
1170.916670,12.33,2.07,3.05,2.67,0,752.406
1170.958330,12.43,4.61,1.86,3.76,0,752.406
1171.000000,12.1,3.16,3.79,2.56,0,752.208
1171.041670,11.02,3.73,3.73,2.67,0,751.811
1171.083330,11.83,4.22,5.29,2.76,0,751.811
1171.125000,12.65,6.11,1.58,2.7,0,751.018
1171.166670,9.84,5.27,2.4,1.91,0,751.018
1171.208330,14.23,5.8,3.69,2.95,0,751.018
1171.250000,14.03,5.04,7.34,3.98,0,750.423
1171.291670,13.08,5.37,6.09,3.68,0,750.423
1171.333330,13.25,5.62,4.56,3.33,0,750.423
1171.375000,14.46,5.45,7.34,3.92,0,749.828
1171.416670,17.09,4.48,8.1,3.67,0,749.233
1171.458330,17.89,3.07,8.74,3.81,0,749.233
1171.500000,19.47,2.6,6.85,4.26,0,747.745
1171.541670,19.66,1.8,7.84,4.23,0,747.051
1171.583330,20.02,3.58,6.94,4.52,0,747.051
1171.625000,19.58,3.96,6.13,4.65,0,744.968
1171.666670,19.35,3.58,5.23,4.41,0,744.076
1171.708330,18.2,3.93,3.94,4.26,0,744.076
1171.750000,14.25,5.66,1.73,3.27,0,742.291
1171.791670,13.28,5.41,0.44,3.97,0,741.993
1171.833330,12.28,3.69,2.86,5.45,0,741.993
1171.875000,11.07,3.25,2.75,6.11,2,742.192
1171.916670,9.76,6.06,1.14,2.62,0,741.894
1171.958330,9.83,7.41,3.55,3.53,0,741.894
1172.000000,8.48,6.63,2.95,6.01,10,741.299
1172.041670,7.5,6.56,1.42,3.78,10,741.299
1172.083330,8.73,3.2,4.49,4.74,10,741.299
1172.125000,8.36,0.05,6.43,4.76,10,742.291
1172.166670,8.02,0.42,5.39,4.6,10,743.183
1172.208330,8.13,-1.58,5.67,4.83,10,743.183
1172.250000,6.44,-1.53,4.3,4.56,10,745.365
1172.291670,5.76,-0.22,4.47,3.93,10,746.456
1172.333330,8.17,-0.66,5.63,4.52,10,746.456
1172.375000,9.96,-1.17,6.23,4.74,2,748.142
1172.416670,12.46,-3.25,6.76,5.11,4.4,748.538
1172.458330,13.01,-4.56,7.71,5.27,4.4,748.538
1172.500000,13.51,-5.82,8.33,5.32,7.5,748.836
1172.541670,12.02,-7.3,7.97,5.26,0,748.737
1172.583330,14.05,-6.42,7.55,5.29,0,748.737
1172.625000,12.89,-6.71,7.32,5.19,10,749.133
1172.666670,12.56,-5.8,9.24,4.74,10,749.332
1172.708330,12.5,-5.44,7.75,4.84,10,749.332
1172.750000,9.25,-5.5,6.01,5.36,10,750.125
1172.791670,7.02,-4.06,3.88,5.28,10,750.819
1172.833330,5.92,-3.36,1.91,5.62,10,750.819
1172.875000,2.31,-3.48,0.55,2.18,10,752.208
1172.916670,2.29,-4.07,0.99,2.18,10,752.704
1172.958330,2.16,-1.73,1.89,2.71,10,752.704
1173.000000,1.96,-0.26,2.51,3.04,2,753.398
1173.041670,1.43,-0.64,2.59,2.87,10,753.596
1173.083330,2.14,-0.36,3.09,3.04,10,753.596
1173.125000,1.51,-0.67,3.5,3.04,10,754.29
1173.166670,0.39,-1.22,1.53,2.41,10,754.588
1173.208330,0.18,-1.68,1.73,2.33,10,754.588
1173.250000,1.07,-1.07,3.38,2.94,0,754.984
1173.291670,2.56,-0.59,3.96,2.95,0,754.984
1173.333330,5.06,0.05,3.63,3.06,0,754.984
1173.375000,7.36,0.14,2.88,3.25,0,755.183
1173.416670,9.17,-0.69,2.86,3.49,0,755.084
1173.458330,9.62,-0.92,3.68,3.08,0,755.084
1173.500000,10.73,-2.7,3.34,3.15,0,754.389
1173.541670,11.53,-4.77,2.32,3.31,0,753.9
1173.583330,12.47,-4.01,1.96,3.63,0,753.9
1173.625000,12.97,-4.77,1.44,3.73,0,753.2
1173.666670,13.23,-4.42,1.51,3.4,0,752.7
1173.708330,11.88,-3.8,2.44,2.98,0,752.7
1173.750000,9.42,-1.57,1.2,2.37,0,752.3
1173.791670,7.4,-3.59,0.92,2.09,0,752.1
1173.833330,6.91,-1.89,1.13,2.03,0,752.1
1173.875000,5.56,-2,1.41,2.27,0,751.7
1173.916670,3.58,0,2.32,0.99,0,751.5
1173.958330,3.45,-0.76,2.64,0.97,0,751.5
1174.000000,2.61,-0.68,2.57,0.99,0,751.2
1174.041670,2.17,-0.64,2.04,0.96,0,751
1174.083330,2.45,-0.09,2.69,1.24,0,751
1174.125000,3.26,-0.71,1.78,1.58,0,750.3
1174.166670,1.81,-1.42,1.44,1.15,0,750.1
1174.208330,1.71,-1.36,1.71,1.54,0,750.1
1174.250000,4.79,-1.32,3.47,2.69,0,749.7
1174.291670,5.4,-1.05,2.97,2.85,0,749.3
1174.333330,7.66,-0.56,3.21,3,0,749.3
1174.375000,9.01,-1.01,4.2,3.13,0,748.4
1174.416670,12.61,-1.87,3.12,4.06,0,748
1174.458330,13.8,-1.62,4.65,3.63,0,748
1174.500000,13.42,0.05,7.02,3.67,7.5,746.6
1174.541670,16.45,1.06,11.81,4.13,10,746
1174.583330,17.19,2.26,10.9,3.97,10,746
1174.625000,16,1.57,10.83,4.1,10,744.5
1174.666670,15.89,0.25,11.84,3.99,2,744.5
1174.708330,13.62,0.79,11.65,4.09,2,744.5
1174.750000,12.38,1.1,9.07,4.42,0,745.3
1174.791670,12.12,1.52,8.32,4.35,2,746
1174.833330,11.18,0.24,7.74,4.28,2,746
1174.875000,9.4,1.04,4.8,4.99,10,747.8
1174.916670,6.02,-0.42,1.06,1.07,10,748.5
1174.958330,5.39,-1.05,1.19,0.05,10,748.5
1175.000000,4.11,-1.25,1.02,5.03,10,749.8
1175.041670,3.95,-2.01,2.15,4.17,7.5,750.5
1175.083330,2.57,-2.41,2.17,4.96,7.5,750.5
1175.125000,2.41,-3.01,1.73,3.24,0,751.2
1175.166670,0.79,-3.39,1.95,3.15,2,751.6
1175.208330,1.37,-3.25,1.6,3.05,2,751.6
1175.250000,0.76,-2.8,2.32,3.22,0,752.6
1175.291670,2.42,-1.35,2.46,3.14,7.5,753.1
1175.333330,5.74,-1.36,2.38,3.18,7.5,753.1
1175.375000,8,-3.3,2.51,4.08,0,753.6
1175.416670,9.97,-6.41,4.42,4.68,2,753.7
1175.458330,10.16,-6.83,2.91,4.31,2,753.7
1175.500000,11.03,-7.73,3.41,4.52,7.5,753.199
1175.541670,11.76,-8.48,4,4.77,4.4,753.199
1175.583330,11.68,-9.23,3.45,4.81,4.4,753.199
1175.625000,11.15,-6.86,0.79,5.95,7.5,752.4
1175.666670,10.58,-6.1,0.97,2.79,4.4,752.2
1175.708330,10.48,-4.02,2.93,3.02,4.4,752.2
1175.750000,9.23,-2.23,0.98,1.99,0,752.4
1175.791670,9.24,-4.42,3.25,3.85,0,752.8
1175.833330,8.36,-4.96,0.92,4.75,0,752.8
1175.875000,6.17,-5.42,3.33,5.36,0,753.6
1175.916670,3.58,-4.67,3.43,5.51,0,753.9
1175.958330,3.51,-4.58,0.28,2.65,0,753.9
1176.000000,0.78,-4.46,0.79,0.01,0,754.2
1176.041670,-1.5,-5.44,1.14,2.11,0,754.4
1176.083330,-1.4,-5.55,1.8,2.27,0,754.4
1176.125000,-0.24,-4.77,0.89,1.41,0,754.4
1176.166670,-1.62,-4.48,1.87,0.87,0,754.5
1176.208330,-2.83,-4.81,1.48,1.28,0,754.5
1176.250000,-2.46,-4.67,1.92,1.11,0,754.7
1176.291670,-0.93,-3.28,0.51,1.28,0,754.9
1176.333330,2.07,-2.58,0.13,0.71,0,754.9
1176.375000,3.62,-1.95,0.76,0.49,0,755.1
1176.416670,5.4,-4.21,1.27,5.25,0,754.8
1176.458330,7.14,-4.03,1.79,6.12,0,754.8
1176.500000,8.51,-3.67,2.29,6.04,0,754.1
1176.541670,10.26,-3.9,1.82,5.76,0,753.7
1176.583330,11.16,-5.33,1.87,0.15,0,753.7
1176.625000,11.96,-7.71,2.08,5.86,0,752.8
1176.666670,11.86,-8.21,2.44,6.12,2,752.5
1176.708330,11.68,-7.42,2.83,5.91,2,752.5
1176.750000,8.44,-5.87,2.27,5.73,0,752.9
1176.791670,7.23,-5.16,2.14,6.06,0,753.1
1176.833330,3.13,-5.02,1.78,1.22,0,753.1
1176.875000,1.78,-5.62,1.62,1.24,0,753.9
1176.916670,1.16,-5.26,1.14,2.29,0,754.3
1176.958330,-1.16,-5.2,1.26,1.19,0,754.3
1177.000000,-1.76,-5.22,1.31,1.09,0,754.4
1177.041670,-2.67,-6.15,1.77,1.37,0,754.7
1177.083330,-2.23,-6.6,0.76,2.13,0,754.7
1177.125000,-3.61,-6.38,1.61,1.04,0,755
1177.166670,-4.22,-6.6,1.6,1.21,0,755.4
1177.208330,-4.45,-6.73,1.38,1.41,0,755.4
1177.250000,-4.55,-6.24,1.15,1.1,0,756
1177.291670,-1.53,-4.54,1.12,1.05,0,756.2
1177.333330,2.18,-3.68,0.3,0.9,0,756.2
1177.375000,5.76,-3.03,0.51,2.11,0,756.1
1177.416670,7.97,-4.35,1.1,3.42,0,755.8
1177.458330,10.28,-4.31,1.23,3.31,0,755.8
1177.500000,11.75,-5.43,1.29,5.23,0,754.7
1177.541670,12.51,-8.73,1.24,4.61,0,753.9
1177.583330,13.38,-8.15,1.82,3.3,0,753.9
1177.625000,13.68,-8.81,1.77,4.02,0,752.6
1177.666670,13.03,-9.22,1.41,4.55,0,752.1
1177.708330,12.97,-9.57,0.01,4.3,0,752.1
1177.750000,11.18,-6.58,1.1,1.58,0,751.2
1177.791670,6.43,-7.5,1.51,2.31,0,751.2
1177.833330,5.7,-6.08,1.6,2.37,0,751.2
1177.875000,4.6,-5.69,1.76,2.35,0,751.2
1177.916670,5.03,-4.85,1.65,2.6,0,751.2
1177.958330,5.45,-4,2.66,2.63,0,751.2
1178.000000,5.08,-4.16,1.61,1.73,0,751.1
1178.041670,5.28,-2.86,1.53,3.26,0,751.5
1178.083330,4.07,-2.42,1.4,2.6,0,751.5
1178.125000,3.4,-2.46,1.38,2.48,10,751.8
1178.166670,1.54,-3.21,1.72,2.08,10,752.1
1178.208330,0.12,-3.31,1.79,2.46,10,752.1
1178.250000,-0.51,-3.32,2.01,1.15,10,753
1178.291670,0.94,-2.01,1,1.02,10,753.5
1178.333330,6.21,-0.62,0.23,1.97,10,753.5
1178.375000,8.13,-1.57,0.94,5.82,7.5,754.1
1178.416670,10.88,-1.2,1.77,5.98,7.5,754.1
1178.458330,12.05,-1.36,1.36,5.7,7.5,754.1
1178.500000,14.26,-2.01,1.27,0.37,0,753.6
1178.541670,14.32,-2.86,2.14,5.67,0,753.2
1178.583330,14.65,-2.74,2.47,4.19,0,753.2
1178.625000,15.52,-3.28,2.03,6.24,0,752.5
1178.666670,15.31,-3.21,1.31,4.78,0,752.4
1178.708330,14.87,-3.01,0.59,0.28,0,752.4
1178.750000,12.77,-0.98,1.37,1.32,0,752.6
1178.791670,8.77,-2.02,2.46,1.53,0,752.8
1178.833330,5.98,-2.4,2.42,0.94,0,752.8
1178.875000,5.55,-2.24,2.73,1,0,753.5
1178.916670,3.97,-0.94,1.51,1.36,0,753.7
1178.958330,3.11,-1.76,1.99,0.72,0,753.7
1179.000000,2.6,-1.31,0.93,0.91,0,753.6
1179.041670,0.85,-2.22,1.76,1.07,0,753.7
1179.083330,1.8,-2.13,1.53,1.56,0,753.7
1179.125000,-0.42,-2.9,0.72,2.56,0,753.8
1179.166670,-0.82,-2.68,0.82,1.57,7.5,753.8
1179.208330,-1.39,-3.46,0.55,2.27,7.5,753.8
1179.250000,-0.37,-2.48,1.52,0.29,0,753.7
1179.291670,1.14,-1.36,0.2,1.04,0,753.4
1179.333330,3.85,-0.67,1.5,5.38,0,753.4
1179.375000,5.91,-1.43,1.84,5.25,0,753.3
1179.416670,8.9,-0.54,1.72,5.59,0,752.8
1179.458330,12.33,-0.21,2.49,5.79,0,752.8
1179.500000,15.42,-0.9,1.97,6.01,0,751.6
1179.541670,17.36,-0.95,2.36,0.87,0,751
1179.583330,18.8,-1.26,2.31,1.05,0,751
1179.625000,19.06,-3.15,2.62,0.18,0,749.3
1179.666670,19.01,-3.43,3.31,0.15,0,748.5
1179.708330,17.56,1.42,2.86,0.74,0,748.5
1179.750000,15.57,0.2,2.3,0.36,0,747.4
1179.791670,12.03,0.32,2.61,0.91,0,747
1179.833330,9.96,0.15,2.37,5.42,0,747
1179.875000,9.4,0.11,1.79,5.07,0,746.2
1179.916670,8.46,-0.25,1.39,5.4,0,745.8
1179.958330,7.18,0.06,1.8,0.18,0,745.8
1180.000000,4.86,-0.8,1.18,3.97,0,744.9
1180.041670,2.67,-0.4,1,6.2,0,744.6
1180.083330,2.4,-0.77,1.86,5.25,0,744.6
1180.125000,2.47,-0.62,1.4,5.97,0,743
1180.166670,0.99,-1.58,0.33,3.23,0,742.4
1180.208330,0.58,-1.29,0,2.52,0,742.4
1180.250000,0.46,-1.33,0.32,2.59,0,741.3
